GlobalID,Score,x,y,r,x_min,y_min,x_max,y_max,x_shape,y_shape,frameID,time,condition,outlier,cell_count_v3_Target,cell_count_v3_Effector,cell_count_v3_dead_Target,cell_count_v3_dead_Effector
0,0.7499999999999977,704,88,65,639,23,769,153,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
1,0.7473404255319126,806,88,65,741,23,871,153,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
2,0.7579787234042529,984,89,65,919,24,1049,154,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
3,0.7606382978723379,1260,90,65,1195,25,1325,155,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
4,0.8138297872340393,288,107,65,223,42,353,172,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
5,0.7978723404255289,387,109,65,322,44,452,174,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
6,0.84042553191489,1786,113,65,1721,48,1851,178,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
7,0.7898936170212737,568,116,65,503,51,633,181,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
8,0.999999999999994,6132,117,65,6067,52,6197,182,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
9,0.8333333333333299,2854,118,67,2787,51,2921,185,134,134,0,1,HFE7500_THP1_300_170,True,0,0,0,0
10,0.8510638297872303,3286,119,65,3221,54,3351,184,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
11,0.8297872340425497,3732,120,65,3667,55,3797,185,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
12,0.8351063829787199,3884,120,65,3819,55,3949,185,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
13,0.8749999999999959,3426,121,65,3361,56,3491,186,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
14,0.8670212765957407,3588,121,65,3523,56,3653,186,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
15,0.8271276595744647,4012,121,65,3947,56,4077,186,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
16,0.880319148936166,2952,126,65,2887,61,3017,191,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
17,0.803191489361699,2644,127,65,2579,62,2709,192,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
18,0.8474999999999929,4182,128,69,4113,59,4251,197,138,138,0,1,HFE7500_THP1_300_170,True,0,0,0,0
19,0.8696808510638258,4356,128,65,4291,63,4421,193,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
20,0.803191489361699,4518,128,65,4453,63,4583,193,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
21,0.8218085106382945,4662,128,65,4597,63,4727,193,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
22,0.763297872340423,1356,129,65,1291,64,1421,194,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
23,0.7819148936170185,2321,129,65,2256,64,2386,194,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
24,0.8111702127659542,4823,130,65,4758,65,4888,195,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
25,0.8085106382978692,4971,131,65,4906,66,5036,196,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
26,0.8111702127659542,5111,131,65,5046,66,5176,196,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
27,0.8271276595744647,5249,132,65,5184,67,5314,197,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
28,0.7712765957446782,2490,134,65,2425,69,2555,199,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
29,0.8829787234042511,5551,134,65,5486,69,5616,199,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
30,0.8749999999999959,5800,134,65,5735,69,5865,199,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
31,0.8430851063829751,3119,135,65,3054,70,3184,200,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
32,0.8085106382978692,2175,136,65,2110,71,2240,201,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
33,0.8324468085106348,6486,138,65,6421,73,6551,203,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
34,0.8882978723404212,5393,139,65,5328,74,5458,204,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
35,0.8696808510638258,6772,140,65,6707,75,6837,205,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
36,0.880319148936166,7698,140,65,7633,75,7763,205,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
37,0.8430851063829751,6919,141,65,6854,76,6984,206,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
38,0.8643617021276556,7052,141,65,6987,76,7117,206,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
39,0.8351063829787199,8319,141,65,8254,76,8384,206,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
40,0.8457446808510601,8462,141,65,8397,76,8527,206,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
41,0.8271276595744647,6649,142,65,6584,77,6714,207,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
42,0.9122340425531869,7198,142,65,7133,77,7263,207,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
43,0.8244680851063796,7326,142,65,7261,77,7391,207,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
44,0.8936170212765914,7542,142,65,7477,77,7607,207,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
45,0.8723404255319108,8613,142,65,8548,77,8678,207,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
46,0.8989361702127615,8002,145,65,7937,80,8067,210,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
47,0.8962765957446764,8748,146,65,8683,81,8813,211,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
48,0.8499999999999929,8168,147,70,8098,77,8238,217,140,140,0,1,HFE7500_THP1_300_170,True,0,0,0,0
49,0.8962765957446764,9751,147,65,9686,82,9816,212,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
50,0.84042553191489,9018,149,65,8953,84,9083,214,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
51,0.8590425531914855,9320,149,65,9255,84,9385,214,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
52,0.8537234042553153,9610,149,65,9545,84,9675,214,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
53,0.9042553191489316,8898,150,65,8833,85,8963,215,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
54,0.8351063829787199,9469,150,65,9404,85,9534,215,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
55,0.8856382978723362,10091,151,65,10026,86,10156,216,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
56,0.8962765957446764,9940,153,65,9875,88,10005,218,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
57,0.8457446808510601,10238,153,65,10173,88,10303,218,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
58,0.8643617021276556,10597,154,65,10532,89,10662,219,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
59,0.880319148936166,7844,156,65,7779,91,7909,221,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
60,0.8324468085106348,10456,156,65,10391,91,10521,221,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
61,0.8617021276595705,10737,156,65,10672,91,10802,221,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
62,0.8510638297872303,11014,156,65,10949,91,11079,221,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
63,0.8590425531914855,10873,157,65,10808,92,10938,222,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
64,0.8670212765957407,11161,158,65,11096,93,11226,223,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
65,0.8829787234042511,6296,189,65,6231,124,6361,254,130,130,0,1,HFE7500_THP1_300_170,True,0,0,0,0
66,0.8164893617021244,1611,202,65,1546,137,1676,267,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
67,0.999999999999994,3508,222,65,3443,157,3573,287,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
68,0.999999999999994,3668,222,65,3603,157,3733,287,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
69,0.999999999999994,3808,225,65,3743,160,3873,290,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
70,0.999999999999994,3949,225,66,3883,159,4015,291,132,132,0,1,HFE7500_THP1_300_170,False,2,0,0,0
71,0.999999999999994,4090,225,65,4025,160,4155,290,130,130,0,1,HFE7500_THP1_300_170,False,3,1,3,0
72,0.999999999999994,3212,226,66,3146,160,3278,292,132,132,0,1,HFE7500_THP1_300_170,False,3,0,0,0
73,0.999999999999994,3352,226,65,3287,161,3417,291,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
74,0.999999999999994,4272,226,65,4207,161,4337,291,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
75,0.999999999999994,4436,226,65,4371,161,4501,291,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
76,0.999999999999994,4581,228,65,4516,163,4646,293,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
77,0.9893617021276538,335,229,66,269,163,401,295,132,132,0,1,HFE7500_THP1_300_170,False,1,0,1,0
78,0.999999999999994,3030,229,66,2964,163,3096,295,132,132,0,1,HFE7500_THP1_300_170,False,1,0,0,0
79,0.999999999999994,4741,229,65,4676,164,4806,294,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
80,0.999999999999994,4889,231,65,4824,166,4954,296,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
81,0.999999999999994,5030,231,65,4965,166,5095,296,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
82,0.999999999999994,5171,233,65,5106,168,5236,298,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
83,0.999999999999994,5631,234,65,5566,169,5696,299,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
84,0.999999999999994,5310,237,65,5245,172,5375,302,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
85,0.999999999999994,1768,238,65,1703,173,1833,303,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
86,0.999999999999994,5475,238,65,5410,173,5540,303,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
87,0.999999999999994,6179,239,65,6114,174,6244,304,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
88,0.999999999999994,6406,239,65,6341,174,6471,304,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
89,0.999999999999994,6565,239,65,6500,174,6630,304,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
90,0.999999999999994,7458,240,65,7393,175,7523,305,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
91,0.999999999999994,5996,241,65,5931,176,6061,306,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
92,0.999999999999994,8260,241,65,8195,176,8325,306,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
93,0.999999999999994,7622,243,65,7557,178,7687,308,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
94,0.999999999999994,8396,243,65,8331,178,8461,308,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
95,0.9707446808510584,6841,244,65,6776,179,6906,309,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
96,0.999999999999994,6983,245,65,6918,180,7048,310,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
97,0.999999999999994,8538,246,65,8473,181,8603,311,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
98,0.999999999999994,568,247,66,502,181,634,313,132,132,0,1,HFE7500_THP1_300_170,False,2,0,0,0
99,0.999999999999994,6704,247,65,6639,182,6769,312,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
100,0.999999999999994,7123,247,65,7058,182,7188,312,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
101,0.999999999999994,8080,247,65,8015,182,8145,312,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
102,0.999999999999994,143,250,65,78,185,208,315,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
103,0.999999999999994,9188,250,65,9123,185,9253,315,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
104,0.999999999999994,7760,251,65,7695,186,7825,316,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
105,0.999999999999994,7930,252,65,7865,187,7995,317,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
106,0.999999999999994,7262,253,65,7197,188,7327,318,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
107,0.999999999999994,8677,253,65,8612,188,8742,318,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
108,0.999999999999994,8820,253,65,8755,188,8885,318,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
109,0.999999999999994,9534,253,65,9469,188,9599,318,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
110,0.999999999999994,9394,254,65,9329,189,9459,319,130,130,0,1,HFE7500_THP1_300_170,False,1,1,1,0
111,0.999999999999994,9679,254,65,9614,189,9744,319,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
112,0.999999999999994,10017,255,65,9952,190,10082,320,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
113,0.999999999999994,2633,256,65,2568,191,2698,321,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
114,0.999999999999994,9820,256,65,9755,191,9885,321,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
115,0.999999999999994,1355,257,65,1290,192,1420,322,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
116,0.999999999999994,10162,258,65,10097,193,10227,323,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
117,0.999999999999994,1900,259,65,1835,194,1965,324,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
118,0.999999999999994,2314,259,65,2249,194,2379,324,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
119,0.999999999999994,10303,259,65,10238,194,10368,324,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
120,0.999999999999994,1058,261,65,993,196,1123,326,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
121,0.999999999999994,10668,261,65,10603,196,10733,326,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
122,0.999999999999994,5801,262,65,5736,197,5866,327,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
123,0.999999999999994,8959,262,65,8894,197,9024,327,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
124,0.999999999999994,10946,262,65,10881,197,11011,327,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
125,0.999999999999994,11086,262,65,11021,197,11151,327,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
126,0.999999999999994,2488,263,65,2423,198,2553,328,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
127,0.999999999999994,10528,263,65,10463,198,10593,328,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
128,0.999999999999994,10807,264,65,10742,199,10872,329,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
129,0.999999999999994,2174,266,65,2109,201,2239,331,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
130,0.999999999999994,776,268,65,711,203,841,333,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
131,0.999999999999994,1209,273,65,1144,208,1274,338,130,130,0,1,HFE7500_THP1_300_170,False,2,0,1,0
132,0.999999999999994,1515,288,65,1450,223,1580,353,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
133,0.999999999999994,2035,295,65,1970,230,2100,360,130,130,0,1,HFE7500_THP1_300_170,False,2,0,1,0
134,0.999999999999994,913,305,66,847,239,979,371,132,132,0,1,HFE7500_THP1_300_170,False,2,0,1,0
135,0.999999999999994,2763,311,65,2698,246,2828,376,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
136,0.999999999999994,1669,328,65,1604,263,1734,393,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
137,0.999999999999994,6290,328,65,6225,263,6355,393,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
138,0.9920212765957388,443,332,66,377,266,509,398,132,132,0,1,HFE7500_THP1_300_170,False,0,0,0,0
139,0.9654255319148882,4182,335,65,4117,270,4247,400,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
140,0.999999999999994,3120,338,65,3055,273,3185,403,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
141,0.999999999999994,4359,339,65,4294,274,4424,404,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
142,0.999999999999994,3433,340,65,3368,275,3498,405,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
143,0.999999999999994,3586,342,65,3521,277,3651,407,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
144,0.999999999999994,4660,342,65,4595,277,4725,407,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
145,0.999999999999994,4505,345,65,4440,280,4570,410,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
146,0.999999999999994,3878,347,65,3813,282,3943,412,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
147,0.999999999999994,2956,348,65,2891,283,3021,413,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
148,0.999999999999994,3283,349,65,3218,284,3348,414,130,130,0,1,HFE7500_THP1_300_170,False,2,1,1,0
149,0.999999999999994,3739,349,65,3674,284,3804,414,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
150,0.999999999999994,7371,349,65,7306,284,7436,414,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
151,0.999999999999994,4023,351,65,3958,286,4088,416,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
152,0.999999999999994,4810,351,65,4745,286,4875,416,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
153,0.999999999999994,5557,352,65,5492,287,5622,417,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
154,0.999999999999994,659,353,65,594,288,724,418,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
155,0.999999999999994,236,354,65,171,289,301,419,130,130,0,1,HFE7500_THP1_300_170,False,2,0,1,0
156,0.999999999999994,4953,354,65,4888,289,5018,419,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
157,0.999999999999994,5389,355,65,5324,290,5454,420,130,130,0,1,HFE7500_THP1_300_170,False,3,0,0,0
158,0.999999999999994,6486,355,65,6421,290,6551,420,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
159,0.999999999999994,7536,355,65,7471,290,7601,420,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
160,0.999999999999994,8181,355,65,8116,290,8246,420,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
161,0.999999999999994,5095,356,65,5030,291,5160,421,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
162,0.999999999999994,5699,356,65,5634,291,5764,421,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
163,0.999999999999994,5235,358,65,5170,293,5300,423,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
164,0.999999999999994,9297,360,65,9232,295,9362,425,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
165,0.999999999999994,8322,363,65,8257,298,8387,428,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
166,0.999999999999994,7843,365,65,7778,300,7908,430,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
167,0.999999999999994,1803,366,65,1738,301,1868,431,130,130,0,1,HFE7500_THP1_300_170,False,2,0,1,0
168,0.999999999999994,6627,366,65,6562,301,6692,431,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
169,0.999999999999994,8463,368,65,8398,303,8528,433,130,130,0,1,HFE7500_THP1_300_170,False,4,0,1,0
170,0.999999999999994,6906,369,65,6841,304,6971,434,130,130,0,1,HFE7500_THP1_300_170,False,2,0,1,0
171,0.9680851063829732,6765,371,65,6700,306,6830,436,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
172,0.999999999999994,2398,372,65,2333,307,2463,437,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
173,0.999999999999994,7047,372,65,6982,307,7112,437,130,130,0,1,HFE7500_THP1_300_170,False,2,0,1,0
174,0.999999999999994,7189,372,65,7124,307,7254,437,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
175,0.999999999999994,6144,374,65,6079,309,6209,439,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
176,0.999999999999994,7693,374,65,7628,309,7758,439,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
177,0.9680851063829732,8602,375,65,8537,310,8667,440,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
178,0.999999999999994,11169,375,65,11104,310,11234,440,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
179,0.999999999999994,8744,378,65,8679,313,8809,443,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
180,0.999999999999994,8883,379,65,8818,314,8948,444,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
181,0.999999999999994,7989,380,65,7924,315,8054,445,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
182,0.999999999999994,9596,380,65,9531,315,9661,445,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
183,0.999999999999994,5971,381,65,5906,316,6036,446,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
184,0.9680851063829732,9455,381,65,9390,316,9520,446,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
185,0.999999999999994,1291,383,65,1226,318,1356,448,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
186,0.999999999999994,9738,384,65,9673,319,9803,449,130,130,0,1,HFE7500_THP1_300_170,False,2,0,2,0
187,0.9627659574468032,2248,385,65,2183,320,2313,450,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
188,0.999999999999994,10600,385,65,10535,320,10665,450,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
189,0.999999999999994,9158,386,65,9093,321,9223,451,130,130,0,1,HFE7500_THP1_300_170,False,3,0,0,0
190,0.999999999999994,10880,386,65,10815,321,10945,451,130,130,0,1,HFE7500_THP1_300_170,False,4,0,0,0
191,0.999999999999994,9021,387,65,8956,322,9086,452,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
192,0.999999999999994,10461,387,65,10396,322,10526,452,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
193,0.999999999999994,9880,388,65,9815,323,9945,453,130,130,0,1,HFE7500_THP1_300_170,False,1,1,1,0
194,0.999999999999994,11020,388,65,10955,323,11085,453,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
195,0.999999999999994,10740,389,65,10675,324,10805,454,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
196,0.999999999999994,2574,390,65,2509,325,2639,455,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
197,0.999999999999994,1158,395,65,1093,330,1223,460,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
198,0.999999999999994,10019,396,65,9954,331,10084,461,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
199,0.994680851063824,1021,397,65,956,332,1086,462,130,130,0,1,HFE7500_THP1_300_170,False,2,0,1,0
200,0.999999999999994,1429,398,65,1364,333,1494,463,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
201,0.999999999999994,10183,399,65,10118,334,10248,464,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
202,0.999999999999994,10322,400,65,10257,335,10387,465,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
203,0.999999999999994,1936,408,65,1871,343,2001,473,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
204,0.999999999999994,2115,419,65,2050,354,2180,484,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
205,0.999999999999994,1567,424,65,1502,359,1632,489,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
206,0.999999999999994,2843,427,65,2778,362,2908,492,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
207,0.999999999999994,775,428,65,710,363,840,493,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
208,0.999999999999994,5841,428,65,5776,363,5906,493,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
209,0.999999999999994,2706,438,65,2641,373,2771,503,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
210,0.9813829787233986,4266,444,65,4201,379,4331,509,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
211,0.999999999999994,4114,457,65,4049,392,4179,522,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
212,0.999999999999994,6390,457,65,6325,392,6455,522,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
213,0.999999999999994,3506,459,65,3441,394,3571,524,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
214,0.9920212765957388,568,460,66,502,394,634,526,132,132,0,1,HFE7500_THP1_300_170,False,1,0,0,0
215,0.999999999999994,3040,460,65,2975,395,3105,525,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
216,0.999999999999994,3194,460,66,3128,394,3260,526,132,132,0,1,HFE7500_THP1_300_170,False,3,0,1,0
217,0.999999999999994,4586,460,65,4521,395,4651,525,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
218,0.999999999999994,3366,463,65,3301,398,3431,528,130,130,0,1,HFE7500_THP1_300_170,False,0,0,0,0
219,0.999999999999994,6250,463,65,6185,398,6315,528,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
220,0.997340425531909,4426,464,65,4361,399,4491,529,130,130,0,1,HFE7500_THP1_300_170,False,2,0,0,0
221,0.999999999999994,7293,464,65,7228,399,7358,529,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
222,0.999999999999994,4728,465,65,4663,400,4793,530,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
223,0.999999999999994,7450,466,65,7385,401,7515,531,130,130,0,1,HFE7500_THP1_300_170,False,2,1,1,0
224,0.999999999999994,8097,466,65,8032,401,8162,531,130,130,0,1,HFE7500_THP1_300_170,False,2,0,1,0
225,0.9707446808510584,415,467,66,349,401,481,533,132,132,0,1,HFE7500_THP1_300_170,False,0,0,0,0
226,0.999999999999994,5475,468,65,5410,403,5540,533,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
227,0.999999999999994,1700,470,66,1634,404,1766,536,132,132,0,1,HFE7500_THP1_300_170,False,2,0,0,0
228,0.999999999999994,3798,472,65,3733,407,3863,537,130,130,0,1,HFE7500_THP1_300_170,False,2,0,1,0
229,0.999999999999994,4881,472,65,4816,407,4946,537,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
230,0.999999999999994,3936,473,65,3871,408,4001,538,130,130,0,1,HFE7500_THP1_300_170,False,1,0,1,0
231,0.999999999999994,5021,473,65,4956,408,5086,538,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
232,0.999999999999994,5314,473,65,5249,408,5379,538,130,130,0,1,HFE7500_THP1_300_170,False,0,0,1,0
233,0.9867021276595688,165,475,65,100,410,230,540,130,130,0,1,HFE7500_THP1_300_170,False,1,0,0,0
234,0.999999999999994,3656,476,65,3591,411,3721,541,130,130,0,1,HFE7500_THP1_300_170,False,3,0,1,0
