GlobalID,Score,x,y,r,x_min,y_min,x_max,y_max,x_shape,y_shape,frameID,time,condition,outlier,cell_count_v3_Target,cell_count_v3_Effector,cell_count_v3_dead_Target,cell_count_v3_dead_Effector
15,0.999999999999994,130,124,65,65,59,195,189,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
16,0.999999999999994,3469,130,65,3404,65,3534,195,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
17,0.999999999999994,6487,133,65,6422,68,6552,198,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
18,0.999999999999994,6885,133,65,6820,68,6950,198,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
19,0.999999999999994,1327,135,65,1262,70,1392,200,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
20,0.999999999999994,3711,140,65,3646,75,3776,205,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
21,0.999999999999994,1185,142,65,1120,77,1250,207,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,0.0,0.0
22,0.999999999999994,1462,142,65,1397,77,1527,207,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
23,0.999999999999994,2248,144,65,2183,79,2313,209,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
24,0.999999999999994,4037,145,65,3972,80,4102,210,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
25,0.999999999999994,6749,145,65,6684,80,6814,210,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
26,0.999999999999994,617,146,65,552,81,682,211,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
27,0.999999999999994,6088,147,65,6023,82,6153,212,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
28,0.999999999999994,752,148,65,687,83,817,213,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
29,0.999999999999994,1045,148,65,980,83,1110,213,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,1.0,0.0
30,0.999999999999994,3193,150,65,3128,85,3258,215,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
31,0.999999999999994,901,152,65,836,87,966,217,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
32,0.999999999999994,2115,158,65,2050,93,2180,223,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,1.0,0.0
33,0.999999999999994,1938,165,65,1873,100,2003,230,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
34,0.999999999999994,2482,169,65,2417,104,2547,234,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,0.0,0.0
35,0.999999999999994,2646,174,65,2581,109,2711,239,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
36,0.999999999999994,6616,174,65,6551,109,6681,239,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
37,0.999999999999994,6226,177,65,6161,112,6291,242,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
38,0.999999999999994,248,186,65,183,121,313,251,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,0.0,0.0
39,0.999999999999994,3354,202,65,3289,137,3419,267,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
40,0.999999999999994,3591,208,65,3526,143,3656,273,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
41,0.999999999999994,5858,209,65,5793,144,5923,274,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
42,0.999999999999994,4155,212,65,4090,147,4220,277,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
43,0.999999999999994,4886,212,65,4821,147,4951,277,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
44,0.999999999999994,1595,218,65,1530,153,1660,283,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
45,0.999999999999994,2358,222,65,2293,157,2423,287,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
46,0.999999999999994,1753,228,65,1688,163,1818,293,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
47,0.999999999999994,5442,238,65,5377,173,5507,303,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,1.0,0.0
48,0.999999999999994,6403,239,65,6338,174,6468,304,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
49,0.999999999999994,371,243,65,306,178,436,308,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
50,0.999999999999994,6971,245,65,6906,180,7036,310,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
51,0.999999999999994,508,252,65,443,187,573,317,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
52,0.999999999999994,1261,254,65,1196,189,1326,319,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
53,0.999999999999994,92,255,65,27,190,157,320,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
54,0.999999999999994,6827,255,65,6762,190,6892,320,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
55,0.999999999999994,1400,261,65,1335,196,1465,326,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,1.0,0.0
56,0.999999999999994,2030,263,65,1965,198,2095,328,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,0.0,0.0
57,0.999999999999994,1126,264,65,1061,199,1191,329,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,0.0,0.0
58,0.999999999999994,2197,270,65,2132,205,2262,335,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
59,0.999999999999994,683,274,65,618,209,748,339,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
60,0.999999999999994,984,274,65,919,209,1049,339,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
61,0.999999999999994,818,275,65,753,210,883,340,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
62,0.999999999999994,2558,276,65,2493,211,2623,341,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
63,0.999999999999994,6532,279,65,6467,214,6597,344,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
64,0.999999999999994,3477,281,65,3412,216,3542,346,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
65,0.999999999999994,1875,283,65,1810,218,1940,348,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
66,0.999999999999994,4760,283,65,4695,218,4825,348,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
67,0.999999999999994,6695,283,65,6630,218,6760,348,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
68,0.999999999999994,3723,285,65,3658,220,3788,350,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,0.0,0.0
69,0.999999999999994,7317,289,65,7252,224,7382,354,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
70,0.999999999999994,3249,294,65,3184,229,3314,359,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
71,0.999999999999994,2686,310,65,2621,245,2751,375,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
72,0.999999999999994,5683,310,65,5618,245,5748,375,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
73,0.999999999999994,225,318,65,160,253,290,383,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,1.0,0.0
74,0.999999999999994,7471,318,65,7406,253,7536,383,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
75,0.999999999999994,5548,328,65,5483,263,5613,393,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
76,0.999999999999994,1668,333,65,1603,268,1733,398,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
77,0.999999999999994,7098,334,65,7033,269,7163,399,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
78,0.999999999999994,1531,338,65,1466,273,1596,403,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
79,0.999999999999994,6314,341,65,6249,276,6379,406,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
80,0.999999999999994,5837,343,65,5772,278,5902,408,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
81,0.999999999999994,7612,345,65,7547,280,7677,410,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
82,0.999999999999994,2448,348,65,2383,283,2513,413,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
83,0.999999999999994,3603,350,65,3538,285,3668,415,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
84,0.999999999999994,2311,351,65,2246,286,2376,416,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
85,0.9627659574468032,4911,358,65,4846,293,4976,423,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
86,0.999999999999994,582,364,65,517,299,647,429,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
87,0.999999999999994,3366,364,65,3301,299,3431,429,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
88,0.999999999999994,2109,373,65,2044,308,2174,438,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
89,0.999999999999994,7756,380,65,7691,315,7821,445,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,0.0,0.0
90,0.999999999999994,1336,381,65,1271,316,1401,446,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
91,0.999999999999994,1965,382,65,1900,317,2030,447,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
92,0.999999999999994,342,385,65,277,320,407,450,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
93,0.999999999999994,907,386,65,842,321,972,451,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
94,0.999999999999994,1192,387,65,1127,322,1257,452,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
95,0.999999999999994,1792,388,65,1727,323,1857,453,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
96,0.999999999999994,6845,389,65,6780,324,6910,454,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,1.0,0.0
97,0.999999999999994,1050,390,65,985,325,1115,455,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
98,0.999999999999994,7221,390,65,7156,325,7286,455,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
99,0.999999999999994,6614,392,65,6549,327,6679,457,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
100,0.999999999999994,108,393,65,43,328,173,458,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
101,0.999999999999994,740,397,65,675,332,805,462,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
102,0.999999999999994,6982,404,65,6917,339,7047,469,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
103,0.999999999999994,8214,404,65,8149,339,8279,469,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
104,0.999999999999994,6479,406,65,6414,341,6544,471,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
105,0.999999999999994,8044,416,65,7979,351,8109,481,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
106,0.999999999999994,5058,419,65,4993,354,5123,484,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
107,0.999999999999994,3488,422,65,3423,357,3553,487,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,0.0,0.0
108,0.999999999999994,3717,424,65,3652,359,3782,489,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
109,0.999999999999994,4800,430,65,4735,365,4865,495,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
110,0.999999999999994,5737,432,65,5672,367,5802,497,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
111,0.999999999999994,5938,432,65,5873,367,6003,497,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
112,0.999999999999994,468,437,65,403,372,533,502,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
113,0.999999999999994,2786,438,65,2721,373,2851,503,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
114,0.999999999999994,2650,442,65,2585,377,2715,507,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
115,0.999999999999994,7523,447,65,7458,382,7588,512,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
116,0.999999999999994,1454,450,65,1389,385,1519,515,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
117,0.999999999999994,5489,455,65,5424,390,5554,520,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
118,0.999999999999994,1598,456,65,1533,391,1663,521,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
119,0.999999999999994,231,459,65,166,394,296,524,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
120,0.999999999999994,2218,460,65,2153,395,2283,525,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
121,0.999999999999994,7388,461,65,7323,396,7453,526,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
122,0.999999999999994,6729,464,65,6664,399,6794,529,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
123,0.999999999999994,7901,465,65,7836,400,7966,530,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
124,0.999999999999994,2384,467,65,2319,402,2449,532,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
125,0.999999999999994,6360,469,65,6295,404,6425,534,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
126,0.999999999999994,3844,472,65,3779,407,3909,537,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
127,0.999999999999994,2519,475,65,2454,410,2584,540,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
128,0.999999999999994,2929,476,65,2864,411,2994,541,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,1.0,0.0
129,0.999999999999994,4376,493,65,4311,428,4441,558,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
130,0.999999999999994,5618,493,65,5553,428,5683,558,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
131,0.999999999999994,621,494,65,556,429,686,559,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
132,0.999999999999994,2048,494,65,1983,429,2113,559,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
133,0.999999999999994,1896,499,65,1831,434,1961,564,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
134,0.999999999999994,3601,512,65,3536,447,3666,577,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
135,0.999999999999994,6232,513,65,6167,448,6297,578,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
136,0.999999999999994,1234,516,65,1169,451,1299,581,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
137,0.999999999999994,3393,517,65,3328,452,3458,582,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
138,0.999999999999994,1093,518,65,1028,453,1158,583,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
139,0.999999999999994,7266,518,65,7201,453,7331,583,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
140,0.999999999999994,5837,519,65,5772,454,5902,584,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
141,0.999999999999994,1763,523,65,1698,458,1828,588,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
142,0.999999999999994,4910,524,65,4845,459,4975,589,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
143,0.999999999999994,367,525,65,302,460,432,590,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,1.0,0.0
144,0.999999999999994,108,528,65,43,463,173,593,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
145,0.999999999999994,6603,528,65,6538,463,6668,593,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,0.0,0.0,0.0,0.0
146,0.999999999999994,909,532,65,844,467,974,597,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,1.0,0.0
147,0.999999999999994,7682,535,65,7617,470,7747,600,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
148,0.999999999999994,773,536,65,708,471,838,601,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
149,0.999999999999994,8244,536,65,8179,471,8309,601,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
150,0.999999999999994,6965,539,65,6900,474,7030,604,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
151,0.999999999999994,8091,540,65,8026,475,8156,605,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,1.0,0.0
152,0.999999999999994,8387,547,65,8322,482,8452,612,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
153,0.999999999999994,8518,552,65,8453,487,8583,617,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
154,0.999999999999994,1364,554,65,1299,489,1429,619,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
155,0.999999999999994,5047,557,65,4982,492,5112,622,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
156,0.999999999999994,6094,558,65,6029,493,6159,623,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
157,0.999999999999994,3733,559,65,3668,494,3798,624,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
158,0.999999999999994,6466,566,65,6401,501,6531,631,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
159,0.999999999999994,5400,568,65,5335,503,5465,633,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
160,0.999999999999994,6833,568,65,6768,503,6898,633,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
161,0.999999999999994,3025,572,65,2960,507,3090,637,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
162,0.999999999999994,5206,572,65,5141,507,5271,637,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,4.0,0.0,0.0,0.0
163,0.999999999999994,2305,577,65,2240,512,2370,642,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
164,0.999999999999994,498,578,65,433,513,563,643,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
165,0.999999999999994,2743,580,65,2678,515,2808,645,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
166,0.999999999999994,5717,587,65,5652,522,5782,652,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
167,0.999999999999994,5954,588,65,5889,523,6019,653,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
168,0.999999999999994,2450,590,65,2385,525,2515,655,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
169,0.999999999999994,2603,590,65,2538,525,2668,655,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
170,0.999999999999994,250,591,65,185,526,315,656,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
171,0.999999999999994,2167,591,65,2102,526,2232,656,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
172,0.999999999999994,1643,593,65,1578,528,1708,658,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
173,0.999999999999994,1501,597,65,1436,532,1566,662,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,3.0,0.0,0.0,0.0
174,0.999999999999994,3883,602,65,3818,537,3948,667,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,1.0,0.0,0.0,0.0
175,0.999999999999994,4800,604,65,4735,539,4865,669,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,1.0,0.0
176,0.999999999999994,6336,604,65,6271,539,6401,669,130,130,0,1,HFE7500_K562_droplets_300mbaroil_150mbar,False,2.0,0.0,0.0,0.0
